log_id,sensor_id,timestamp,value,data_quality
4260,387,26:13.2,70.0889,Missing
4261,104,46:12.0,56.3601,Suspect
4262,525,30:09.3,63.8648,Good
4263,811,40:51.1,93.3554,Missing
4264,910,20:48.9,59.7406,Good
4265,118,47:52.6,28.687,Suspect
4266,910,34:28.5,24.6057,Missing
4267,518,55:37.8,45.9213,Good
4268,553,59:47.1,56.7215,Good
4269,476,59:25.6,3.8513,Good
4270,228,24:11.5,72.8684,Suspect
4271,641,15:40.7,90.5667,Good
4272,512,32:06.0,34.1817,Missing
4273,969,55:39.0,73.9543,Good
4274,193,57:15.0,12.147,Suspect
4275,259,50:40.2,2.129,Suspect
4276,672,34:08.9,64.9392,Good
4277,646,56:25.7,70.0871,Suspect
4278,155,19:00.0,96.7895,Missing
4279,736,01:59.6,61.9307,Missing
4280,203,11:02.2,52.2034,Missing
4281,624,06:15.0,69.0527,Missing
4282,592,47:43.2,76.1488,Good
4283,540,07:24.3,29.7747,Missing
4284,409,57:00.5,3.7117,Good
4285,656,17:18.5,87.7596,Good
4286,833,11:27.8,51.1631,Suspect
4287,594,37:41.3,55.7706,Good
4288,756,34:28.1,11.2207,Suspect
4289,861,30:36.9,24.3244,Missing
4290,281,18:06.6,2.7456,Good
4291,129,48:27.7,25.1443,Good
4292,245,44:56.8,51.4283,Good
4293,706,34:29.3,78.6662,Suspect
4294,363,51:47.7,27.4819,Missing
4295,305,34:47.4,39.6666,Missing
4296,248,03:57.6,45.818,Good
4297,953,52:55.6,60.8046,Missing
4298,402,23:00.5,6.8789,Suspect
4299,771,53:21.3,30.2749,Suspect
4300,531,02:46.0,59.9658,Good
4301,634,07:28.5,42.4486,Good
4302,516,20:31.1,5.2537,Missing
4303,503,45:03.2,83.5537,Good
4304,821,50:12.1,26.2357,Missing
4305,215,46:52.4,12.0407,Suspect
4306,115,17:56.9,21.5264,Good
4307,78,20:33.3,52.689,Missing
4308,662,05:53.4,29.2841,Good
4309,376,33:23.9,93.4115,Missing
4310,159,42:16.0,93.8141,Suspect
4311,285,24:25.8,9.1639,Missing
4312,71,37:34.8,14.2193,Good
4313,838,34:54.5,69.8691,Good
4314,627,36:03.2,84.662,Suspect
4315,151,33:22.4,16.6852,Suspect
4316,278,42:59.4,78.6604,Suspect
4317,236,38:42.9,81.83,Suspect
4318,716,58:33.2,11.678,Suspect
4319,710,20:19.5,12.0915,Good
4320,605,20:48.2,39.6133,Missing
4321,761,46:15.0,4.1086,Missing
4322,31,44:49.5,85.3549,Suspect
4323,90,11:49.7,60.4874,Suspect
4324,607,52:32.6,66.3927,Missing
4325,183,24:57.7,57.3982,Suspect
4326,436,25:35.8,39.6884,Suspect
4327,503,27:08.9,60.1964,Missing
4328,842,03:39.5,22.4675,Good
4329,817,30:18.4,55.1617,Good
4330,836,04:43.7,33.3102,Good
4331,819,14:49.3,49.9554,Missing
4332,615,56:29.5,37.9088,Suspect
4333,926,51:13.8,40.4302,Missing
4334,298,15:25.3,52.503,Missing
4335,652,22:39.3,65.7967,Missing
4336,816,40:18.6,36.8847,Suspect
4337,56,46:44.6,70.9937,Suspect
4338,369,51:54.1,12.5701,Good
4339,760,02:18.4,41.1001,Good
4340,877,21:19.0,87.1876,Good
4341,544,19:23.7,3.7277,Missing
4342,335,38:45.3,4.1631,Good
4343,663,04:58.5,64.9227,Good
4344,959,35:27.4,34.7764,Missing
4345,877,36:01.4,2.7638,Suspect
4346,873,01:06.1,26.7562,Suspect
4347,742,59:52.2,48.5177,Good
4348,207,27:04.6,79.8848,Suspect
4349,485,58:04.1,63.2535,Good
4350,706,41:15.4,59.8439,Good
4351,274,08:15.0,57.5178,Suspect
4352,528,16:05.7,47.634,Good
4353,827,22:46.9,47.032,Good
4354,719,58:55.7,20.6179,Good
4355,654,17:36.3,3.9318,Missing
4356,307,28:11.0,77.8035,Good
4357,247,55:15.5,72.1719,Missing
4358,277,41:58.4,86.6255,Good
4359,844,35:49.5,5.64,Good
4360,635,37:58.1,54.5883,Missing
4361,899,06:40.2,13.5538,Suspect
4362,50,03:56.0,36.9313,Suspect
4363,721,49:18.6,38.0502,Missing
4364,569,40:32.3,50.9151,Missing
4365,712,12:10.6,48.5267,Suspect
4366,103,49:13.9,56.1029,Missing
4367,944,10:54.1,43.2724,Suspect
4368,740,37:34.4,3.6662,Missing
4369,139,38:30.3,9.312,Suspect
4370,608,15:42.4,59.9568,Suspect
4371,81,02:39.8,1.5009,Missing
4372,710,49:46.1,1.5984,Suspect
4373,632,26:39.3,61.857,Missing
4374,302,02:31.9,53.5486,Suspect
4375,494,11:30.5,93.0726,Good
4376,674,20:20.8,67.6008,Suspect
4377,21,18:25.7,15.3432,Missing
4378,141,28:59.8,75.1499,Good
4379,184,02:47.4,56.4863,Missing
4380,608,56:52.2,96.5574,Good
4381,504,05:00.3,79.6716,Missing
4382,690,18:37.5,23.0974,Missing
4383,327,30:32.0,64.5323,Missing
4384,276,44:27.2,12.406,Suspect
4385,266,22:01.4,96.76,Missing
4386,324,32:26.5,51.9172,Missing
4387,262,16:28.1,29.5953,Good
4388,791,43:20.7,24.2233,Good
4389,293,08:51.0,23.6875,Good
4390,263,54:29.1,88.5359,Suspect
4391,514,08:08.8,71.3172,Suspect
4392,796,30:11.3,77.0019,Good
4393,685,42:09.1,19.382,Good
4394,221,23:40.6,48.6214,Suspect
4395,251,21:46.0,67.3709,Suspect
4396,455,37:13.3,70.4991,Missing
4397,448,11:38.6,81.732,Missing
4398,141,54:36.6,56.0132,Good
4399,584,44:32.7,36.2791,Good
4400,395,57:46.8,98.2681,Missing
4401,834,18:34.4,29.3497,Missing
4402,248,01:07.1,2.4213,Good
4403,34,37:19.3,33.6368,Missing
4404,419,15:16.3,85.3316,Suspect
4405,584,24:54.3,58.5101,Suspect
4406,610,41:41.2,8.8052,Suspect
4407,648,16:36.8,69.224,Missing
4408,34,41:50.1,39.3413,Missing
4409,133,50:05.6,53.5105,Suspect
4410,324,49:48.7,40.1406,Suspect
4411,54,03:07.4,3.2403,Good
4412,84,59:50.6,4.4261,Suspect
4413,804,30:21.9,65.285,Good
4414,794,48:04.7,85.4508,Suspect
4415,992,27:16.0,68.0289,Missing
4416,476,15:31.9,81.6484,Missing
4417,310,05:29.3,75.6946,Suspect
4418,287,57:46.6,30.8536,Good
4419,408,38:55.7,58.199,Missing
4420,940,33:55.3,19.2585,Suspect
4421,857,00:55.0,63.6305,Suspect
4422,943,07:18.4,63.7078,Good
4423,203,06:25.2,53.7405,Good
4424,636,59:15.7,51.1305,Suspect
4425,865,19:28.4,72.9941,Missing
4426,173,05:03.1,42.3146,Suspect
4427,308,41:03.7,16.3194,Missing
4428,442,16:12.2,61.8951,Missing
4429,113,21:31.6,0.2692,Suspect
4430,356,51:17.3,71.6398,Missing
4431,526,10:01.6,30.3378,Missing
4432,975,00:36.3,71.4512,Good
4433,695,33:42.5,72.7385,Good
4434,862,44:55.8,84.6747,Missing
4435,84,22:06.7,62.4181,Missing
4436,596,31:22.9,12.1257,Suspect
4437,892,15:01.2,96.3177,Suspect
4438,154,46:56.8,29.7129,Good
4439,319,00:16.0,47.6953,Suspect
4440,269,15:28.7,3.7196,Suspect
4441,606,29:32.8,55.6928,Suspect
4442,913,44:29.0,51.4776,Good
4443,28,40:44.5,70.7673,Suspect
4444,791,46:43.6,98.7792,Suspect
4445,661,27:43.2,36.9883,Missing
4446,561,25:29.3,97.129,Suspect
4447,426,38:40.2,25.9685,Good
4448,876,37:07.3,62.775,Good
4449,70,47:29.1,17.4567,Good
4450,295,04:17.0,63.3267,Missing
4451,599,42:43.8,90.8536,Suspect
4452,184,53:43.6,72.0296,Good
4453,681,25:33.5,81.6314,Good
4454,998,54:49.4,83.0882,Good
4455,385,31:49.6,2.5362,Suspect
4456,477,53:04.6,36.8306,Missing
4457,174,27:28.8,16.1763,Suspect
4458,940,33:21.8,38.5341,Suspect
4459,264,48:44.4,34.9614,Good
4460,189,33:24.1,37.2742,Missing
4461,217,39:18.8,80.5461,Missing
4462,522,22:13.6,92.6783,Suspect
4463,640,18:54.6,12.0313,Suspect
4464,549,18:14.7,70.0971,Good
4465,235,32:08.2,51.2575,Suspect
4466,80,04:53.2,39.2759,Suspect
4467,874,40:47.1,93.2903,Good
4468,937,16:22.4,43.1638,Missing
4469,769,00:56.3,35.6178,Missing
4470,175,53:00.5,51.1272,Missing
4471,303,28:56.8,80.511,Missing
4472,394,42:47.4,33.9209,Suspect
4473,369,56:24.5,22.3442,Missing
4474,770,23:35.9,8.1548,Good
4475,528,51:43.7,54.5597,Suspect
4476,15,52:05.0,4.3449,Missing
4477,886,32:34.6,54.9439,Suspect
4478,555,17:27.1,32.1249,Good
4479,674,02:15.0,4.0367,Suspect
4480,147,18:56.4,52.4988,Suspect
4481,825,20:06.9,43.7496,Good
4482,189,33:07.7,47.4908,Suspect
4483,976,35:21.5,82.5459,Suspect
4484,799,33:08.0,78.4373,Missing
4485,342,35:51.0,7.1941,Suspect
4486,531,56:19.1,24.9757,Missing
4487,217,15:58.2,89.3992,Missing
4488,341,35:45.5,19.1613,Missing
4489,453,58:51.4,28.9891,Suspect
4490,354,21:14.6,41.1426,Good
4491,729,55:41.3,6.2093,Suspect
4492,417,54:18.7,80.1723,Missing
4493,332,52:31.2,43.1993,Suspect
4494,855,27:04.5,11.7982,Suspect
4495,796,53:02.0,23.2278,Missing
4496,157,37:30.2,62.6045,Missing
4497,806,55:10.6,99.0658,Good
4498,291,16:22.1,95.6095,Suspect
4499,132,02:38.9,45.5286,Missing
4500,217,39:11.6,10.0087,Good
4501,239,06:43.2,0.0929,Good
4502,650,37:46.3,26.2531,Good
4503,479,21:16.6,16.6026,Suspect
4504,496,37:03.1,63.9211,Missing
4505,153,51:22.2,98.0765,Suspect
4506,834,31:28.4,12.2614,Good
4507,171,37:44.5,75.0616,Good
4508,407,46:14.7,3.4277,Good
4509,594,37:52.0,3.8733,Missing
4510,437,21:25.4,11.6908,Missing
4511,713,28:08.1,37.9515,Good
4512,400,12:15.8,2.4196,Good
4513,708,03:42.8,87.2624,Missing
4514,662,44:41.8,83.1588,Good
4515,279,59:58.3,49.206,Good
4516,183,05:55.8,39.2985,Missing
4517,273,10:17.5,31.3769,Good
4518,825,33:15.2,43.027,Good
4519,404,44:32.2,35.9682,Suspect
4520,650,45:19.2,76.4359,Missing
4521,963,17:06.0,21.5498,Suspect
4522,855,12:30.8,60.4225,Suspect
4523,606,12:44.2,29.0933,Good
4524,565,36:52.5,49.4799,Missing
4525,280,15:11.0,2.088,Missing
4526,449,08:54.5,54.1981,Missing
4527,482,08:10.1,42.7919,Missing
4528,634,56:16.8,28.0324,Suspect
4529,515,52:37.2,56.4598,Suspect
4530,530,08:54.3,44.0549,Missing
4531,971,22:36.5,78.739,Good
4532,270,50:11.8,74.6251,Good
4533,605,49:49.0,83.1307,Suspect
4534,299,00:33.2,85.1158,Suspect
4535,655,54:43.7,91.4066,Good
4536,442,00:03.3,80.7973,Good
4537,493,58:04.1,7.8567,Suspect
4538,450,24:05.1,44.875,Good
4539,244,18:49.9,57.3845,Good
4540,707,14:08.4,43.9911,Good
4541,907,09:20.7,46.0579,Good
4542,986,43:15.6,0.3592,Good
4543,309,22:45.6,69.3124,Suspect
4544,952,06:50.4,86.4395,Suspect
4545,843,22:52.7,80.7803,Missing
4546,765,16:03.5,47.9141,Missing
4547,356,23:03.2,7.4117,Good
4548,374,46:32.0,18.0228,Missing
4549,316,58:06.1,80.1357,Missing
4550,394,43:15.3,4.3098,Missing
4551,116,58:58.3,87.5271,Missing
4552,554,30:54.9,27.6736,Suspect
4553,312,50:34.0,79.7322,Suspect
4554,17,26:00.3,0.8237,Suspect
4555,106,12:45.9,71.543,Suspect
4556,640,01:37.7,45.7893,Suspect
4557,538,56:23.1,99.4578,Good
4558,433,35:10.3,37.3648,Good
4559,184,22:37.8,40.6638,Missing
4560,417,17:35.9,2.8988,Missing
4561,393,11:12.9,92.0312,Missing
4562,435,28:02.8,73.732,Suspect
4563,927,00:59.6,13.1601,Good
4564,673,56:49.6,62.8705,Suspect
4565,412,57:28.1,55.8012,Good
4566,912,25:26.1,52.6977,Missing
4567,499,01:19.1,82.7951,Missing
4568,126,01:22.9,39.9136,Missing
4569,981,38:08.5,3.9482,Good
4570,56,00:15.0,93.5185,Suspect
4571,480,05:49.3,74.7069,Missing
4572,161,41:29.3,82.2589,Good
4573,446,23:50.2,48.8876,Suspect
4574,287,17:22.3,96.7075,Good
4575,116,15:23.1,89.9512,Good
4576,970,11:30.5,85.3638,Suspect
4577,748,59:17.6,58.5495,Missing
4578,220,28:55.0,11.0727,Missing
4579,146,08:25.5,50.7046,Good
4580,326,48:59.1,27.6394,Suspect
4581,15,38:01.6,93.4371,Missing
4582,562,06:24.5,54.2317,Good
4583,17,33:15.0,65.1676,Good
4584,626,56:41.4,95.5118,Missing
4585,512,18:20.5,7.2824,Suspect
4586,975,36:54.8,2.1728,Good
4587,641,17:38.3,66.3483,Suspect
4588,966,47:14.0,84.092,Suspect
4589,37,14:13.5,67.2116,Suspect
4590,76,43:08.9,98.0711,Missing
4591,36,47:33.5,88.4813,Good
4592,490,57:17.3,18.4747,Good
4593,927,52:52.4,56.0645,Suspect
4594,819,10:08.9,57.688,Missing
4595,293,57:28.8,86.0883,Suspect
4596,712,14:14.4,33.7403,Suspect
4597,642,46:24.8,86.2681,Missing
4598,870,51:03.5,9.7095,Suspect
4599,986,05:55.5,77.5505,Suspect
4600,339,11:58.2,26.2823,Suspect
4601,453,33:58.2,59.7916,Suspect
4602,622,06:51.2,55.7355,Suspect
4603,477,27:50.3,21.751,Suspect
4604,734,23:05.2,51.2541,Missing
4605,36,10:32.1,92.9484,Missing
4606,585,35:04.7,0.7181,Suspect
4607,1000,23:10.1,14.8509,Good
4608,383,38:23.8,32.4877,Good
4609,241,47:24.3,41.753,Good
4610,844,28:50.9,17.8296,Missing
4611,921,49:52.0,26.9145,Good
4612,706,35:52.7,7.7717,Suspect
4613,206,04:11.1,6.1596,Good
4614,571,58:14.9,91.7422,Good
4615,940,29:54.3,80.5998,Missing
4616,56,44:45.3,86.6592,Good
4617,601,42:19.3,98.2623,Good
4618,392,31:53.5,75.7196,Missing
4619,980,55:30.7,18.108,Good
4620,30,17:54.8,19.0865,Missing
4621,293,50:23.9,41.9133,Missing
4622,417,59:14.2,17.3453,Good
4623,365,49:59.0,26.9989,Missing
4624,156,41:13.4,8.406,Good
4625,727,05:56.4,7.9894,Missing
4626,931,47:43.8,22.6185,Suspect
4627,810,07:07.8,66.0346,Good
4628,422,29:22.0,20.525,Suspect
4629,821,30:44.3,17.0729,Missing
4630,317,12:40.8,97.2228,Suspect
4631,315,18:20.3,71.3722,Missing
4632,634,26:19.1,31.6985,Good
4633,281,26:50.1,9.2122,Missing
4634,814,18:38.3,88.4024,Suspect
4635,4,53:38.6,40.7609,Suspect
4636,202,57:57.4,61.7807,Missing
4637,657,24:12.1,49.0572,Missing
4638,766,38:57.1,83.0372,Missing
4639,672,33:33.1,61.5132,Missing
4640,781,10:38.7,36.0202,Missing
4641,641,24:37.2,27.103,Suspect
4642,860,59:58.5,11.2655,Missing
4643,80,32:02.4,4.9197,Missing
4644,422,37:20.1,98.0129,Suspect
4645,732,39:11.6,31.0241,Suspect
4646,208,00:23.9,99.0063,Suspect
4647,457,01:48.3,95.9176,Good
4648,651,52:28.3,97.9669,Suspect
4649,500,45:45.0,14.8546,Missing
4650,829,12:34.6,58.8885,Missing
4651,968,52:22.7,61.5298,Missing
4652,956,18:53.9,51.7037,Good
4653,80,06:26.6,50.2409,Missing
4654,305,03:51.4,38.2056,Good
4655,843,17:10.1,19.8011,Suspect
4656,933,15:30.5,58.9189,Suspect
4657,208,56:13.4,67.905,Suspect
4658,59,03:14.9,92.6111,Good
4659,981,16:23.0,51.4379,Good
4660,824,30:01.3,22.1905,Good
4661,456,59:31.9,91.6905,Suspect
4662,775,33:44.0,31.944,Missing
4663,638,22:43.0,20.0685,Missing
4664,607,10:21.3,8.2861,Missing
4665,204,04:48.6,91.2838,Missing
4666,950,33:01.9,1.2238,Suspect
4667,406,51:44.9,53.9457,Good
4668,182,00:05.0,90.5022,Missing
4669,407,51:06.9,67.7953,Missing
4670,616,54:17.5,70.3583,Good
4671,428,40:37.1,50.4788,Missing
4672,617,48:21.2,22.5542,Good
4673,540,35:21.3,40.4539,Missing
4674,45,16:27.4,70.6286,Missing
4675,957,59:41.3,37.7523,Missing
4676,494,40:22.0,72.4012,Good
4677,612,12:46.3,84.2512,Suspect
4678,225,31:26.2,2.7823,Good
4679,822,52:05.0,22.5985,Good
4680,389,37:29.9,20.5647,Missing
4681,632,27:35.4,59.1894,Good
4682,476,41:48.4,23.8515,Good
4683,727,15:36.2,78.0127,Suspect
4684,536,39:42.3,46.9379,Good
4685,861,42:33.4,2.3624,Missing
4686,662,42:05.5,7.9573,Suspect
4687,854,59:32.0,44.817,Missing
4688,745,23:47.9,35.8315,Good
4689,341,14:26.2,55.5154,Missing
4690,230,57:01.8,14.1569,Missing
4691,149,19:51.3,13.5921,Good
4692,304,09:48.2,95.346,Missing
4693,624,39:40.0,82.7274,Missing
4694,220,35:16.1,4.8928,Good
4695,378,20:40.8,99.0205,Missing
4696,141,35:13.1,40.1134,Suspect
4697,172,39:25.9,98.3511,Good
4698,786,15:34.8,0.1119,Suspect
4699,126,25:31.3,6.9585,Missing
4700,466,21:43.5,67.2617,Missing
4701,508,08:20.4,84.9069,Missing
4702,670,51:33.9,72.1086,Missing
4703,181,49:09.2,62.452,Suspect
4704,655,30:23.5,21.5206,Suspect
4705,450,12:29.0,65.5823,Suspect
4706,165,00:51.3,64.748,Good
4707,164,49:24.3,2.3377,Missing
4708,265,52:57.1,28.6445,Good
4709,686,10:08.8,52.9801,Missing
4710,89,03:20.2,45.3907,Good
4711,612,57:51.5,68.7375,Missing
4712,786,25:55.4,13.7286,Suspect
4713,578,14:31.7,41.8453,Missing
4714,786,40:54.2,19.4529,Suspect
4715,906,44:15.6,74.4596,Missing
4716,32,20:57.1,79.5784,Suspect
4717,203,32:17.3,23.1565,Suspect
4718,816,32:00.9,10.7682,Good
4719,270,15:08.5,2.1386,Good
4720,285,51:22.4,18.0357,Suspect
4721,297,52:08.7,4.242,Missing
4722,175,13:28.8,35.1235,Good
4723,811,13:56.6,50.4119,Good
4724,340,25:04.4,91.1015,Suspect
4725,695,08:58.7,31.5584,Missing
4726,984,52:13.7,85.5861,Suspect
4727,315,24:41.8,18.2012,Good
4728,518,36:17.0,79.6443,Good
4729,883,00:24.6,4.3311,Good
4730,954,38:01.4,32.3163,Suspect
4731,559,13:36.3,10.697,Suspect
4732,923,28:39.1,8.9735,Missing
4733,815,29:14.1,40.2346,Suspect
4734,163,05:23.8,45.2454,Missing
4735,131,05:08.5,16.1674,Missing
4736,695,28:00.4,1.9895,Missing
4737,308,34:30.9,5.1578,Suspect
4738,958,04:53.7,0.207,Suspect
4739,559,58:59.2,65.581,Good
4740,322,29:15.0,21.0771,Missing
4741,740,46:16.4,0.7969,Good
4742,557,52:04.1,76.9456,Suspect
4743,812,17:24.1,8.3199,Good
4744,123,50:10.0,55.6566,Good
4745,411,47:50.9,49.3107,Good
4746,944,30:31.8,32.8425,Good
4747,233,22:06.9,40.8973,Suspect
4748,91,06:01.9,62.4423,Good
4749,588,54:41.6,79.5325,Suspect
4750,313,47:19.9,56.8064,Good
4751,639,18:56.5,18.4634,Missing
4752,573,55:36.0,42.6152,Good
4753,820,39:37.8,36.5235,Suspect
4754,579,28:15.1,48.0705,Suspect
4755,881,26:48.6,69.8166,Good
4756,107,10:09.8,6.1559,Missing
4757,918,27:47.2,63.5138,Good
4758,83,10:18.7,19.0666,Missing
4759,2,36:38.4,8.5314,Missing
4760,816,49:53.7,15.5301,Good
4761,491,03:36.5,78.4146,Suspect
4762,215,49:55.6,88.5871,Suspect
4763,755,50:23.7,29.6648,Missing
4764,460,57:23.0,38.8217,Missing
4765,768,37:56.7,54.949,Good
4766,936,47:23.6,90.1726,Suspect
4767,87,31:19.7,91.053,Missing
4768,130,49:12.8,81.7198,Good
4769,447,01:48.6,8.017,Suspect
4770,850,53:44.1,6.4334,Good
4771,31,03:08.7,49.6222,Good
4772,267,21:45.1,19.0059,Missing
4773,722,35:31.2,90.5667,Suspect
4774,593,21:21.3,99.5471,Suspect
4775,477,46:48.0,1.2591,Good
4776,357,04:18.0,10.7249,Missing
4777,320,13:43.5,44.2858,Missing
4778,162,53:05.4,81.4718,Missing
4779,28,06:08.0,95.7296,Good
4780,679,16:46.1,50.778,Suspect
4781,481,14:32.6,15.1687,Good
4782,876,24:07.6,41.5279,Suspect
4783,869,28:14.2,44.2199,Good
4784,879,27:32.7,23.7523,Good
4785,958,32:52.3,56.4135,Suspect
4786,201,36:03.8,41.9131,Missing
4787,474,24:29.3,80.7627,Good
4788,409,58:19.6,77.1632,Good
4789,78,22:23.2,66.9418,Suspect
4790,788,01:54.6,46.6658,Good
4791,513,12:30.3,93.4305,Missing
4792,901,30:43.1,51.5981,Suspect
4793,134,24:49.3,64.0274,Good
4794,769,22:28.4,10.0585,Good
4795,148,15:45.4,47.5921,Good
4796,189,22:24.0,44.6663,Suspect
4797,991,48:50.9,0.9649,Good
4798,224,50:10.0,22.32,Missing
4799,738,02:18.4,50.4262,Suspect
4800,993,09:32.8,69.029,Good
4801,714,23:17.7,54.6036,Suspect
4802,278,09:47.5,97.1942,Missing
4803,87,21:15.0,46.3516,Missing
4804,360,19:45.8,71.0287,Suspect
4805,602,56:12.3,4.6165,Suspect
4806,49,39:24.3,3.5603,Missing
4807,162,16:15.0,82.5889,Good
4808,915,34:04.0,55.3325,Missing
4809,119,00:04.2,79.2749,Missing
4810,970,35:45.4,9.811,Suspect
4811,776,26:56.4,97.6868,Suspect
4812,328,33:00.7,69.2715,Missing
4813,784,49:18.6,29.5801,Good
4814,78,15:01.7,48.5681,Good
4815,685,24:56.7,53.193,Suspect
4816,936,50:26.9,94.7015,Missing
4817,65,20:27.8,84.1366,Missing
4818,158,42:28.8,81.5738,Good
4819,847,51:09.0,16.6162,Suspect
4820,765,35:00.9,51.295,Missing
4821,59,15:24.3,69.3748,Good
4822,129,26:24.2,79.8755,Missing
4823,498,17:45.6,75.7535,Good
4824,168,56:16.0,55.7593,Suspect
4825,629,44:43.0,92.8945,Good
4826,143,20:03.3,46.7013,Missing
4827,958,24:11.7,18.6954,Missing
4828,47,59:39.6,70.925,Suspect
4829,814,20:45.8,25.2515,Missing
4830,173,39:49.6,26.0381,Missing
4831,100,37:05.3,48.9812,Good
4832,548,59:31.5,86.8184,Missing
4833,728,34:47.2,25.4741,Missing
4834,700,59:26.3,71.2485,Suspect
4835,468,37:09.1,92.1576,Good
4836,582,45:51.5,80.0904,Suspect
4837,107,26:38.5,22.2767,Good
4838,99,09:42.6,83.8781,Missing
4839,947,30:06.9,27.6619,Suspect
4840,803,09:12.7,52.6828,Good
4841,328,26:35.3,48.0903,Suspect
4842,865,59:52.5,97.0631,Missing
4843,739,29:03.9,14.8766,Good
4844,732,42:01.6,88.8818,Missing
4845,448,20:12.6,39.5178,Missing
4846,325,03:38.5,57.9347,Suspect
4847,270,37:08.9,75.9029,Missing
4848,660,01:04.7,66.4686,Good
4849,50,24:19.6,96.0298,Suspect
4850,462,29:50.2,41.6738,Good
4851,444,09:49.7,92.3169,Missing
4852,722,28:37.0,13.6278,Suspect
4853,94,01:46.8,11.7831,Suspect
4854,617,37:32.9,11.6999,Suspect
4855,632,54:46.2,48.8016,Good
4856,827,38:21.0,19.2395,Good
4857,556,11:25.7,69.6481,Good
4858,50,12:10.7,83.9393,Suspect
4859,886,53:44.4,94.0084,Good
4860,50,12:25.4,50.9878,Suspect
4861,911,33:24.6,4.3639,Suspect
4862,467,59:17.6,72.273,Suspect
4863,244,26:15.0,86.5624,Missing
4864,266,16:15.7,79.9772,Suspect
4865,24,02:06.9,54.1538,Suspect
4866,42,19:15.1,18.9809,Suspect
4867,656,05:27.4,47.6353,Missing
4868,81,01:51.7,3.2211,Suspect
4869,439,45:16.2,58.2846,Good
4870,459,45:01.5,5.4004,Good
4871,48,32:56.8,19.7518,Missing
4872,464,55:51.3,11.5392,Suspect
4873,901,14:44.1,65.1523,Suspect
4874,568,06:18.0,8.8757,Suspect
4875,492,00:58.9,46.657,Missing
4876,323,50:39.6,38.1849,Good
4877,186,29:01.8,6.9301,Suspect
4878,904,24:49.2,28.7237,Suspect
4879,835,54:28.2,36.4109,Suspect
4880,493,26:46.0,61.6816,Good
4881,123,00:49.1,0.6242,Missing
4882,26,24:26.2,76.653,Missing
4883,526,36:12.2,44.152,Good
4884,345,38:09.5,6.3289,Good
4885,271,19:01.9,30.6744,Missing
4886,144,48:56.5,83.4697,Missing
4887,256,49:51.3,12.2676,Good
4888,192,45:33.7,26.2655,Missing
4889,85,15:07.9,7.1515,Suspect
4890,876,59:05.7,49.0268,Missing
4891,713,17:58.6,32.8291,Missing
4892,832,36:32.1,29.3749,Missing
4893,220,42:20.6,83.3579,Missing
4894,899,45:26.1,43.6357,Missing
4895,403,11:11.1,86.0705,Good
4896,110,23:43.6,50.3237,Good
4897,575,57:27.3,50.9213,Good
4898,240,20:11.1,13.6711,Missing
4899,560,29:16.6,68.0952,Suspect
4900,609,35:19.6,46.8225,Suspect
4901,9,43:16.9,67.3164,Suspect
4902,720,28:21.3,20.5267,Suspect
4903,171,53:15.1,93.1805,Suspect
4904,460,25:04.2,35.5643,Good
4905,705,12:30.8,42.9489,Missing
4906,466,08:43.7,45.2754,Suspect
4907,172,02:11.8,91.9917,Good
4908,771,40:58.9,65.5579,Missing
4909,157,47:13.5,82.2571,Good
4910,865,49:17.7,19.675,Suspect
4911,168,17:09.1,58.5821,Missing
4912,185,08:13.7,65.4365,Suspect
4913,218,41:14.4,71.9581,Suspect
4914,856,38:41.6,0.1901,Suspect
4915,847,15:34.6,85.3115,Good
4916,868,33:32.4,52.8814,Good
4917,867,49:30.1,51.5529,Suspect
4918,141,44:47.4,12.064,Good
4919,75,12:31.9,31.3336,Suspect
4920,684,30:25.7,78.1529,Missing
4921,598,31:32.7,89.0602,Good
4922,565,04:45.7,39.0671,Good
4923,930,50:43.0,21.1673,Good
4924,215,43:19.4,37.4996,Suspect
4925,814,53:18.4,66.8358,Good
4926,940,47:55.5,56.425,Missing
4927,91,44:49.1,35.763,Missing
4928,959,11:58.2,15.0611,Suspect
4929,650,27:41.8,42.7707,Good
4930,727,41:04.8,90.0276,Suspect
4931,899,58:39.8,18.5202,Suspect
4932,525,25:28.7,71.005,Suspect
4933,466,27:04.0,90.5414,Missing
4934,150,31:18.8,53.6462,Good
4935,745,39:40.6,57.9424,Suspect
4936,505,33:11.7,40.5285,Suspect
4937,252,52:22.5,17.128,Missing
4938,226,42:51.7,0.7409,Missing
4939,534,04:36.0,51.6051,Missing
4940,890,54:50.6,61.3488,Good
4941,168,32:39.3,34.121,Missing
4942,1,46:26.1,19.3713,Missing
4943,19,20:41.3,16.6577,Good
4944,776,40:38.8,93.7197,Good
4945,832,56:31.2,60.933,Missing
4946,932,04:00.2,51.0132,Suspect
4947,757,49:59.7,91.2433,Good
4948,818,14:43.1,19.9153,Missing
4949,376,07:03.5,96.1572,Suspect
4950,952,10:32.1,33.223,Missing
4951,564,00:24.4,6.0286,Good
4952,822,48:49.5,56.1284,Suspect
4953,982,04:57.6,98.6345,Missing
4954,944,08:11.9,74.2498,Good
4955,550,14:20.7,88.1167,Suspect
4956,64,05:33.8,40.4538,Suspect
4957,909,07:53.7,82.704,Suspect
4958,100,24:54.2,40.1588,Missing
4959,648,43:51.1,14.4802,Suspect
4960,345,22:45.9,29.0489,Missing
4961,914,25:49.4,53.4858,Missing
